40056 40089 30
40056 40090 20
40056 40054 4
40056 40078 140
40056 40086 10
40056 40046 30
40056 40084 45
40056 40103 140
40056 40097 10
40056 40109 4
40056 40080 4
40056 40096 4
40056 40131 10
40056 40030 4
40056 40036 10
40056 40047 25
40056 40026 4
40056 40031 4
40056 40034 20
40056 40061 10
40056 40033 10
40056 40110 4
40056 40147 4
40056 40150 25
40056 40148 4
40056 40092 4
40056 40125 25
40056 39901 10
40056 39180 4
40056 39243 4
40056 39635 4
40056 39690 4
40056 39708 20
40056 39773 4
40056 39962 4
40056 39979 4
40056 40014 4
40056 39347 4
40056 39410 4
40056 39364 15
40056 39398 10
40056 39390 4
40056 39438 4
40056 39537 4
40056 39879 4
40069 39926 25
40069 40009 4
40069 40019 20
40069 40023 20
40069 40020 30
40069 40059 120
40069 40142 60
40069 40029 50
40069 40027 20
40069 40057 110
40069 40056 65
40069 40042 10
40069 40040 15
40069 40060 40
40069 40089 40
40069 40090 25
40069 40054 50
40069 40078 90
40069 40086 45
40069 40046 40
40069 40084 50
40069 40103 55
40069 40115 4
40069 40097 20
40069 40109 4
40069 40131 4
40069 40030 4
40069 40047 15
40069 40026 4
40069 40031 4
40069 40034 10
40069 40033 20
40069 40110 10
40069 40147 4
40069 40150 10
40069 40092 20
40069 40125 10
40069 39004 10
40069 39359 4
40069 39319 4
40069 39615 4
40069 39774 4
40069 39962 4
40069 39889 4
40069 39973 4
40069 39617 4
40042 39926 10
40042 40009 4
40042 40019 4
40042 40023 30
40042 40142 10
40042 40029 45
40042 40027 15
40042 40057 50
40042 40056 10
40042 40069 15
40042 40040 50
40042 40060 40
40042 40089 4
40042 40090 25
40042 40054 95
40042 40078 90
40042 40086 55
40042 40046 30
40042 40084 65
40042 40103 115
40042 40115 10
40042 40097 30
40042 40109 40
40042 40131 15
40042 40047 20
40042 40031 4
40042 40034 10
40042 40110 10
40042 40112 4
40042 40147 4
40042 40148 4
40042 40092 25
40042 38842 4
40042 39397 4
40042 39384 4
40042 39517 4
40042 39824 4
40042 39772 10
40042 39882 4
40042 39545 4
40042 39880 4
40042 39892 10
40042 39347 4
40042 39382 4
40042 39377 10
40042 38865 4
40042 39185 4
40042 39783 4
40040 40019 10
40040 40023 45
40040 40020 15
40040 40059 20
40040 40142 25
40040 40029 45
40040 40027 4
40040 40057 50
40040 40056 30
40040 40069 10
40040 40042 55
40040 40060 90
40040 40090 40
40040 40054 30
40040 40078 140
40040 40086 30
40040 40046 70
40040 40084 75
40040 40103 85
40040 40115 4
40040 40097 65
40040 40109 20
40040 40096 4
40040 40131 15
40040 40145 4
40040 40030 10
40040 40047 25
40040 40033 4
40040 40150 35
40040 39978 4
40040 40120 4
40040 40052 15
40040 39198 4
40040 39327 15
40040 39064 4
40040 39529 4
40040 39643 10
40040 39794 10
40040 39998 4
40040 39398 10
40040 39613 4
40040 39659 4
40040 39834 4
40060 40009 40
40060 40019 15
40060 40023 50
40060 40020 4
40060 40059 30
40060 40142 40
40060 40029 65
40060 40027 10
40060 40057 50
40060 40056 15
40060 40069 25
40060 40042 40
40060 40040 55
40060 40089 15
40060 40090 25
40060 40054 70
40060 40078 175
40060 40086 80
40060 40046 75
40060 40084 85
40060 40103 115
40060 40115 20
40060 40097 105
40060 40109 25
40060 40080 10
40060 40131 4
40060 40047 15
40060 40026 4
40060 40031 4
40060 40061 4
40060 40110 4
40060 40112 4
40060 40149 4
40060 40150 30
40060 40148 15
40060 40092 10
40060 40144 10
40060 39968 4
40060 40127 4
40060 40052 4
40060 38974 10
40060 38846 4
40060 38992 4
40060 38925 4
40060 39640 10
40060 39325 4
40060 39384 4
40060 39508 10
40060 39886 4
40060 39627 4
40060 39692 10
40060 39835 4
40060 39750 4
40060 39941 4
40060 39973 4
40060 39364 4
40060 39381 4
40060 39390 4
40089 39926 4
40089 40009 15
40089 40019 25
40089 40023 50
40089 40059 45
40089 40142 15
40089 40029 50
40089 40027 15
40089 40057 95
40089 40056 10
40089 40069 20
40089 40042 10
40089 40040 50
40089 40060 105
40089 40090 30
40089 40054 40
40089 40078 65
40089 40086 35
40089 40046 15
40089 40084 80
40089 40103 65
40089 40115 4
40089 40097 20
40089 40109 15
40089 40131 4
40089 40066 4
40089 40030 25
40089 40036 4
40089 40047 30
40089 40031 4
40089 40033 20
40089 40112 10
40089 40150 30
40089 40148 25
40089 40125 35
40089 39870 4
40089 39209 4
40089 39231 4
40089 39384 4
40089 39604 10
40089 39525 4
40089 39750 10
40089 39789 4
40089 39869 10
40089 39423 4
40089 39277 4
40089 39250 4
40089 39564 4
40089 39783 4
40089 39888 4
40090 39926 4
40090 40019 4
40090 40023 4
40090 40029 25
40090 40027 4
40090 40057 35
40090 40042 35
40090 40040 10
40090 40060 80
40090 40089 25
40090 40054 10
40090 40078 90
40090 40086 65
40090 40046 4
40090 40084 35
40090 40103 75
40090 40097 15
40090 40080 4
40090 40030 4
40090 40053 10
40090 40047 10
40090 40034 4
40090 40148 4
40090 40092 4
40090 40048 4
40090 38984 10
40090 38973 4
40090 39359 4
40090 39074 4
40090 39209 4
40090 39745 4
40090 39835 4
40090 39976 4
40090 39431 4
40090 39406 4
40090 39351 4
40090 39364 10
40090 39381 4
40090 39437 25
40090 39489 10
40090 39633 10
40054 39926 25
40054 40009 20
40054 40019 10
40054 40023 60
40054 40020 30
40054 40059 30
40054 40142 25
40054 40029 45
40054 40027 10
40054 40057 50
40054 40056 30
40054 40069 35
40054 40042 30
40054 40040 25
40054 40060 120
40054 40089 50
40054 40090 80
40054 40078 410
40054 40086 250
40054 40046 50
40054 40084 175
40054 40103 205
40054 40115 10
40054 40097 85
40054 40109 35
40054 40080 20
40054 40131 30
40054 40145 4
40054 40030 20
40054 40053 4
40054 40047 25
40054 40034 10
40054 40061 10
40054 40110 25
40054 40147 20
40054 40150 15
40054 40148 55
40054 40092 25
40054 40125 15
40054 40052 10
40054 40095 10
40054 38922 4
40054 39527 10
40054 39061 10
40054 39501 4
40054 39666 10
40054 39713 4
40054 39962 10
40054 39864 10
40054 39844 10
40054 39953 4
40054 39982 10
40054 40022 10
40054 40041 20
40054 39351 10
40054 39364 10
40054 39334 15
40054 39398 10
40054 39377 25
40054 39390 15
40054 39472 4
40054 39519 10
40054 39927 10
40078 39926 4
40078 40009 30
40078 40019 15
40078 40023 15
40078 40059 85
40078 40142 30
40078 40029 30
40078 40027 90
40078 40057 35
40078 40056 55
40078 40069 10
40078 40042 35
40078 40040 35
40078 40060 100
40078 40089 35
40078 40090 85
40078 40054 35
40078 40086 185
40078 40046 90
40078 40084 335
40078 40103 285
40078 40115 15
40078 40097 230
40078 40109 65
40078 40080 50
40078 40131 35
40078 40145 10
40078 40030 20
40078 40036 20
40078 40047 4
40078 40026 40
40078 40034 15
40078 40061 25
40078 40110 10
40078 40112 10
40078 40149 4
40078 40139 4
40078 40150 70
40078 40148 25
40078 40092 4
40078 40125 15
40078 39972 4
40078 39971 4
40078 40006 10
40078 40012 4
40078 40151 4
40078 39046 4
40078 39837 4
40078 38883 4
40078 39013 10
40078 39069 10
40078 39251 4
40078 39239 10
40078 39384 10
40078 39517 4
40078 39858 4
40078 39962 4
40078 39953 4
40078 39979 4
40078 39986 10
40078 40003 4
40078 40016 15
40078 40022 4
40078 39402 10
40078 39382 15
40078 39351 4
40078 39364 15
40078 39295 4
40078 39381 4
40078 39398 4
40078 39377 10
40078 39390 4
40078 39437 10
40078 39481 4
40078 39495 20
40078 39607 15
40078 39888 4
40086 39926 30
40086 40009 55
40086 40019 10
40086 40023 10
40086 40020 30
40086 40059 45
40086 40142 15
40086 40029 70
40086 40027 45
40086 40057 50
40086 40056 70
40086 40069 15
40086 40042 75
40086 40040 4
40086 40060 125
40086 40089 20
40086 40090 80
40086 40054 70
40086 40078 380
40086 40046 45
40086 40084 540
40086 40103 530
40086 40115 40
40086 40097 170
40086 40109 80
40086 40080 15
40086 40096 10
40086 40131 30
40086 40066 10
40086 40145 20
40086 40030 15
40086 40036 35
40086 40047 50
40086 40026 4
40086 40031 30
40086 40034 4
40086 40033 65
40086 40112 10
40086 40147 40
40086 40150 60
40086 40148 25
40086 40092 45
40086 40125 50
40086 39965 10
40086 38953 10
40086 38972 10
40086 39049 10
40086 39089 15
40086 39063 10
40086 39319 10
40086 39318 25
40086 39502 10
40086 39725 10
40086 39657 4
40086 39711 20
40086 39765 20
40086 39720 10
40086 39627 10
40086 39692 10
40086 39962 10
40086 39915 10
40086 39981 20
40086 39992 15
40086 39995 15
40086 40004 35
40086 40016 10
40086 40041 10
40086 39377 10
40086 39585 4
40086 39802 25
40046 39926 20
40046 40009 10
40046 40019 25
40046 40023 35
40046 40020 4
40046 40059 35
40046 40142 10
40046 40029 25
40046 40027 20
40046 40057 20
40046 40056 4
40046 40069 10
40046 40040 20
40046 40060 4
40046 40089 10
40046 40090 4
40046 40054 45
40046 40078 100
40046 40086 130
40046 40084 190
40046 40103 230
40046 40115 50
40046 40097 125
40046 40109 35
40046 40080 20
40046 40096 15
40046 40131 35
40046 40066 25
40046 40145 10
40046 40030 30
40046 40036 30
40046 40047 10
40046 40026 4
40046 40031 20
40046 40034 10
40046 40061 15
40046 40110 4
40046 40112 4
40046 40149 4
40046 40150 30
40046 40148 30
40046 40092 55
40046 40125 25
40046 40144 4
40046 39960 4
40046 39965 4
40046 39985 15
40046 40005 4
40046 40076 4
40046 40064 4
40046 40028 4
40046 40048 4
40046 40051 4
40046 40095 4
40046 38926 4
40046 39353 4
40046 39069 4
40046 39162 10
40046 39298 4
40046 39327 4
40046 39292 4
40046 39281 15
40046 39502 4
40046 39428 4
40046 39550 10
40046 39731 4
40046 39772 4
40046 39627 4
40046 39835 20
40046 39789 4
40046 39955 4
40046 39909 4
40046 39945 4
40046 39967 4
40046 39981 10
40046 39987 4
40046 39986 20
40046 39992 15
40046 39976 10
40046 40014 10
40046 40003 4
40046 40041 4
40046 39328 10
40046 39402 4
40046 39382 15
40046 39364 15
40046 39277 4
40046 39303 4
40046 39381 15
40046 39585 4
40046 38960 4
40046 39564 4
40084 40019 10
40084 40059 15
40084 40027 4
40084 40040 4
40084 40054 10
40084 40078 25
40084 40103 40
40084 40097 25
40084 40030 20
40084 40148 4
40084 40092 10
40084 40125 4
40103 40009 40
40103 40019 4
40103 40023 4
40103 40020 4
40103 40059 15
40103 40142 4
40103 40029 4
40103 40057 25
40103 40056 10
40103 40069 30
40103 40060 10
40103 40090 4
40103 40054 10
40103 40078 85
40103 40086 105
40103 40046 25
40103 40084 280
40103 40115 20
40103 40097 60
40103 40109 55
40103 40096 4
40103 40066 10
40103 40030 10
40103 40036 10
40103 40053 4
40103 40047 4
40103 40026 10
40103 40031 10
40103 40034 4
40103 40061 15
40103 40033 10
40103 40110 10
40103 40112 4
40103 40139 4
40103 40150 4
40103 40148 50
40103 39319 15
40103 39372 10
40103 39478 15
40103 39720 4
40103 39745 4
40103 40016 4
40103 40041 25
40103 39351 4
40103 39475 30
40115 39926 25
40115 40009 35
40115 40019 10
40115 40023 20
40115 40020 25
40115 40059 4
40115 40142 15
40115 40029 30
40115 40027 10
40115 40057 10
40115 40069 4
40115 40042 4
40115 40040 4
40115 40060 30
40115 40089 10
40115 40090 15
40115 40078 80
40115 40086 90
40115 40046 25
40115 40084 355
40115 40103 320
40115 40097 115
40115 40109 30
40115 40080 15
40115 40131 20
40115 40066 15
40115 40145 4
40115 40030 15
40115 40047 30
40115 40026 4
40115 40034 15
40115 40061 4
40115 40033 10
40115 40110 4
40115 40139 4
40115 40150 20
40115 40148 25
40115 40092 20
40115 40125 50
40115 40144 4
40115 40012 4
40115 40065 10
40115 39789 20
40115 39277 4
40115 39334 4
40115 39303 4
40115 39377 4
40115 39470 4
40115 39540 4
40115 39533 4
40097 39926 10
40097 40009 55
40097 40019 30
40097 40023 20
40097 40020 20
40097 40059 25
40097 40142 30
40097 40029 20
40097 40027 60
40097 40057 4
40097 40056 25
40097 40069 15
40097 40042 20
40097 40040 15
40097 40060 45
40097 40090 25
40097 40054 40
40097 40078 270
40097 40086 110
40097 40046 95
40097 40084 530
40097 40103 550
40097 40115 105
40097 40109 55
40097 40080 100
40097 40096 30
40097 40131 45
40097 40066 70
40097 40145 40
40097 40030 50
40097 40036 30
40097 40053 35
40097 40047 40
40097 40026 35
40097 40031 4
40097 40034 40
40097 40061 10
40097 40033 90
40097 40110 10
40097 40112 4
40097 40149 25
40097 40147 10
40097 40150 55
40097 40148 4
40097 40092 65
40097 40117 10
40097 40111 10
40097 39359 10
40097 39414 4
40097 39399 4
40097 39642 4
40097 39643 10
40097 39735 4
40097 39750 4
40097 39935 4
40097 39953 10
40097 39987 4
40097 40014 20
40097 40041 4
40097 39413 10
40097 39345 10
40097 39437 10
40097 39488 10
40097 39585 15
40097 39554 4
40109 40009 10
40109 40023 10
40109 40059 20
40109 40142 4
40109 40029 25
40109 40027 10
40109 40057 4
40109 40056 10
40109 40069 15
40109 40042 10
40109 40060 4
40109 40089 10
40109 40090 15
40109 40054 20
40109 40078 65
40109 40086 40
40109 40046 100
40109 40084 215
40109 40103 315
40109 40115 20
40109 40097 140
40109 40080 60
40109 40096 25
40109 40131 95
40109 40066 10
40109 40145 25
40109 40030 35
40109 40036 4
40109 40047 15
40109 40026 10
40109 40034 15
40109 40033 25
40109 40110 4
40109 40139 20
40109 40150 40
40109 40148 25
40109 40092 40
40109 40125 40
40109 40144 15
40109 38900 15
40109 38973 10
40109 39226 10
40109 39267 10
40109 39231 4
40109 39814 25
40109 39778 10
40109 39594 10
40109 39835 10
40109 39858 10
40109 40021 4
40109 39382 15
40109 39444 10
40109 39377 10
40109 39390 10
40109 39437 15
40109 39522 10
40109 39694 4
40080 40019 15
40080 40023 15
40080 40059 25
40080 40029 4
40080 40027 10
40080 40056 4
40080 40060 40
40080 40090 10
40080 40054 25
40080 40078 70
40080 40086 80
40080 40046 35
40080 40084 265
40080 40103 270
40080 40115 45
40080 40097 95
40080 40109 65
40080 40096 10
40080 40131 35
40080 40066 25
40080 40145 25
40080 40030 4
40080 40053 15
40080 40047 40
40080 40026 10
40080 40031 15
40080 40034 10
40080 40033 10
40080 40139 15
40080 40147 4
40080 40150 20
40080 40148 45
40080 40092 4
40080 40125 15
40080 40015 10
40080 40071 15
40080 40028 10
40080 40120 10
40080 38913 10
40080 38980 15
40080 39188 4
40080 39251 10
40080 39186 4
40080 39462 4
40080 39575 4
40080 39594 4
40080 39643 10
40080 39651 4
40080 39750 4
40080 39962 15
40080 39915 4
40080 39995 4
40080 39328 4
40080 39412 10
40080 39364 4
40080 39377 25
40080 39390 15
40080 39437 4
40080 39489 4
40080 39044 4
40096 39926 4
40096 40009 4
40096 40023 15
40096 40142 4
40096 40029 35
40096 40057 25
40096 40056 4
40096 40060 10
40096 40054 10
40096 40078 70
40096 40086 60
40096 40046 35
40096 40084 190
40096 40103 275
40096 40115 40
40096 40097 165
40096 40109 35
40096 40080 35
40096 40131 75
40096 40066 15
40096 40145 10
40096 40030 50
40096 40036 4
40096 40053 4
40096 40047 20
40096 40026 4
40096 40031 4
40096 40034 25
40096 40033 20
40096 40149 15
40096 40147 10
40096 40150 40
40096 40148 35
40096 40092 40
40096 40125 45
40096 39960 4
40096 40015 4
40096 40039 4
40096 40105 4
40096 40118 4
40096 40107 4
40096 38986 4
40096 39009 10
40096 39109 10
40096 39817 4
40096 39690 4
40096 39774 10
40096 39791 4
40096 39779 10
40096 39903 4
40096 39981 15
40096 39992 10
40096 39402 4
40096 39351 4
40096 39364 4
40096 39303 10
40096 39381 10
40096 39377 20
40096 39582 4
40131 39926 15
40131 40023 15
40131 40059 10
40131 40029 10
40131 40056 10
40131 40060 10
40131 40054 15
40131 40078 15
40131 40086 40
40131 40046 35
40131 40084 95
40131 40103 200
40131 40115 4
40131 40097 55
40131 40109 55
40131 40080 15
40131 40066 20
40131 40145 20
40131 40030 50
40131 40047 55
40131 40026 10
40131 40031 20
40131 40061 10
40131 40033 25
40131 40112 25
40131 40149 4
40131 40148 35
40131 40092 35
40131 40125 4
40131 39971 15
40131 39984 4
40131 40120 10
40131 38974 10
40131 38839 15
40131 38898 10
40131 38809 10
40131 39686 10
40131 39321 4
40131 38972 4
40131 39301 4
40131 39181 10
40131 39186 10
40131 39323 10
40131 39439 4
40131 39697 4
40131 39701 4
40131 39731 4
40131 39805 4
40131 40003 4
40131 40016 10
40131 39368 10
40131 39303 4
40131 39381 4
40131 39473 4
40131 39377 15
40131 39379 4
40131 39248 4
40066 39926 15
40066 40019 10
40066 40023 10
40066 40059 15
40066 40142 15
40066 40029 25
40066 40027 25
40066 40057 20
40066 40042 15
40066 40040 20
40066 40060 20
40066 40090 10
40066 40054 90
40066 40078 135
40066 40086 100
40066 40046 95
40066 40084 280
40066 40103 475
40066 40115 15
40066 40097 190
40066 40109 65
40066 40080 70
40066 40096 25
40066 40131 140
40066 40145 35
40066 40030 75
40066 40036 40
40066 40047 55
40066 40026 10
40066 40031 25
40066 40034 30
40066 40061 10
40066 40033 45
40066 40112 10
40066 40149 10
40066 40139 15
40066 40147 10
40066 40150 20
40066 40148 90
40066 40092 45
40066 40125 95
40066 39971 10
40066 39984 4
40066 40095 4
40066 38880 4
40066 39639 10
40066 39353 10
40066 39089 20
40066 39359 10
40066 39229 10
40066 39604 4
40066 39512 10
40066 39750 15
40066 39719 10
40066 39858 4
40066 39979 25
40066 39976 4
40066 40041 15
40066 39423 10
40066 39402 10
40066 39351 25
40066 39345 10
40066 39262 10
40066 39377 10
40066 39390 10
40066 39379 4
40066 39461 4
40066 39614 4
40066 39788 10
40145 39926 4
40145 40009 25
40145 40023 15
40145 40059 30
40145 40142 10
40145 40029 4
40145 40027 10
40145 40057 10
40145 40056 20
40145 40042 25
40145 40040 10
40145 40060 30
40145 40090 10
40145 40054 10
40145 40078 55
40145 40086 35
40145 40046 45
40145 40084 160
40145 40103 260
40145 40115 50
40145 40097 90
40145 40109 30
40145 40080 30
40145 40096 10
40145 40131 105
40145 40066 20
40145 40030 35
40145 40036 15
40145 40053 10
40145 40047 55
40145 40034 15
40145 40061 25
40145 40033 25
40145 40110 15
40145 40112 4
40145 40149 15
40145 40139 10
40145 40147 10
40145 40150 35
40145 40148 90
40145 40092 110
40145 40125 60
40145 39673 10
40145 39901 10
40145 39960 15
40145 39991 4
40145 40121 4
40145 38881 4
40145 38984 4
40145 38925 4
40145 39301 4
40145 39167 10
40145 39370 4
40145 39502 10
40145 39414 10
40145 39772 4
40145 39785 4
40145 39690 10
40145 39663 4
40145 39708 4
40145 39735 4
40145 39815 4
40145 39826 4
40145 39779 10
40145 39801 4
40145 39752 4
40145 39872 4
40145 39935 20
40145 39979 10
40145 39981 10
40145 40014 4
40145 40004 10
40145 39382 4
40145 39364 15
40145 39381 10
40145 39377 15
40145 39379 10
40145 39244 4
40145 39629 4
40145 39659 4
40145 39603 4
40145 39834 4
40030 39926 4
40030 40009 40
40030 40019 4
40030 40023 4
40030 40020 4
40030 40059 4
40030 40142 4
40030 40029 10
40030 40056 4
40030 40060 20
40030 40054 10
40030 40078 25
40030 40086 4
40030 40084 50
40030 40103 90
40030 40097 20
40030 40131 15
40030 40145 25
40030 40036 90
40030 40053 20
40030 40047 80
40030 40026 10
40030 40031 25
40030 40034 15
40030 40061 20
40030 40033 15
40030 40112 4
40030 40149 10
40030 40139 4
40030 40150 20
40030 40148 60
40030 40092 25
40030 40125 4
40030 39901 4
40030 39952 4
40030 40001 4
40030 39997 15
40030 40017 4
40030 40039 10
40030 40043 4
40030 38973 4
40030 38909 4
40030 39173 4
40030 39342 4
40030 39367 4
40030 39301 4
40030 39126 4
40030 39509 4
40030 39594 10
40030 39690 10
40030 39773 4
40030 39545 20
40030 39702 4
40030 39779 4
40030 39801 10
40030 39835 10
40030 39750 4
40030 39790 4
40030 39878 4
40030 39909 4
40030 39935 4
40030 39979 10
40030 39975 4
40030 39981 4
40030 39987 10
40030 39986 20
40030 39992 10
40030 39976 4
40030 39995 4
40030 40014 4
40030 40016 10
40030 40022 10
40030 39415 10
40030 39402 4
40030 39382 20
40030 39351 25
40030 39364 15
40030 39277 10
40030 39381 4
40030 39398 4
40030 39377 25
40030 39379 4
40030 39437 10
40030 39655 4
40036 39926 15
40036 40009 4
40036 40023 15
40036 40059 25
40036 40142 4
40036 40057 10
40036 40056 4
40036 40069 10
40036 40042 4
40036 40040 4
40036 40090 4
40036 40054 4
40036 40078 35
40036 40086 15
40036 40046 20
40036 40084 95
40036 40103 90
40036 40115 4
40036 40097 60
40036 40109 15
40036 40080 10
40036 40131 25
40036 40066 20
40036 40030 155
40036 40053 25
40036 40047 55
40036 40026 30
40036 40031 35
40036 40034 25
40036 40061 4
40036 40033 25
40036 40110 4
40036 40149 10
40036 40139 25
40036 40147 20
40036 40150 35
40036 40148 15
40036 40092 30
40036 40125 20
40036 38850 4
40036 40000 4
40036 40011 10
40036 39969 10
40036 40076 4
40036 40127 4
40036 39639 4
40036 39304 4
40036 38909 4
40036 39342 10
40036 39231 4
40036 39399 10
40036 39701 4
40036 39635 4
40036 39508 4
40036 39711 20
40036 39643 15
40036 39708 4
40036 39720 10
40036 39815 4
40036 39835 4
40036 39955 10
40036 39962 25
40036 39935 4
40036 39844 10
40036 39973 30
40036 39981 15
40036 39987 10
40036 39986 10
40036 39992 15
40036 40014 15
40036 40016 4
40036 40022 4
40036 40132 4
40036 39366 4
40036 39402 4
40036 39303 25
40036 39377 15
40036 39437 4
