06001438202 , 0.0
06001440309 , 0.0
06001441521 , 0.0
06001441302 , 0.0
06001444500 , 0.0
06081610304 , 0.0
06001441503 , 0.0
06081610500 , 0.0
06081612500 , 0.0
06085511605 , 0.0
06085504601 , 0.0
06085505005 , 0.0
06085505006 , 0.0
06085509201 , 0.0
06085509404 , 0.0
06001441700 , 0.0
06085504420 , 0.0
06081604700 , 0.0
06081606200 , 0.0
06081608300 , 0.0
06081605000 , 0.0
06081610900 , 0.0
06085504803 , 0.0
06001444100 , 0.0
06001442500 , 0.0
06085504422 , 0.0
06001442900 , 0.0
06085510500 , 0.0
06081605600 , 0.0
06085512700 , 0.0
06081611200 , 0.0
06081604900 , 0.0
06081610203 , 0.0
06085504506 , 0.0
06081612900 , 0.0
06085504310 , 0.0
06081606500 , 0.0
06001444400 , 0.0
06081604101 , 0.0
06001440302 , 0.0
06081605900 , 0.0
06001443001 , 0.0
06081609800 , 0.0
06085504308 , 0.0
06081606600 , 0.0
06085504421 , 0.0
06085504411 , 0.0
06001442700 , 0.0
06001443002 , 0.0
06001443301 , 0.0
06085511500 , 0.0
06081607701 , 0.0
06081608501 , 0.0
06081613300 , 0.0
06081603100 , 0.0
06001440307 , 0.0
06001442100 , 0.0
06081611700 , 0.0
06085511200 , 0.0
06085510802 , 0.0
06001438300 , 0.0
06081608004 , 0.0
06081610302 , 0.0
06081609100 , 0.0
06081609000 , 0.0
06085510600 , 0.0
06001440304 , 0.0
06001443102 , 0.0
06081612600 , 0.0
06001438201 , 0.0
06001441923 , 0.0
06001441522 , 0.0
06081609200 , 0.0
06085505001 , 0.0
06001438100 , 0.0
06085504418 , 0.0
06085509304 , 0.0
06081605400 , 0.0
06001442300 , 0.0
06085511100 , 0.0
06001442600 , 0.0
06081609500 , 0.0
06085510801 , 0.0
06085510700 , 0.0
06081604200 , 0.0
06001440332 , 0.0
06081608900 , 0.0
06085511300 , 0.0
06085504416 , 0.0
06001438000 , 0.0
06081607200 , 0.0
06081610700 , 0.0
06081604000 , 0.0
06001440306 , 0.0
06001443103 , 0.0
06085510803 , 0.0
06081613700 , 0.0
06081613200 , 0.0
06085504307 , 0.0
06085508704 , 28.0
06085504319 , 0.0
06085509902 , 0.0
06085500300 , 0.0
06085500901 , 0.0
06085507701 , 0.0
06085503103 , 0.0
06085503317 , 0.0
06085506502 , 0.0
06085507301 , 0.0
06085512029 , 0.0
06085511909 , 0.0
06085512005 , 0.0
06085504318 , 0.0
06085505304 , 0.0
06085511910 , 0.0
06085504806 , 0.0
06085504317 , 0.0
06085503804 , 0.0
06085503602 , 0.0
06085507905 , 0.0
06085506802 , 0.0
06085505305 , 0.0
06085503106 , 0.0
06085503003 , 0.0
06085511905 , 0.0
06085509000 , 0.0
06085503803 , 0.0
06085508601 , 0.0
06085503703 , 0.0
06085506503 , 0.0
06085511800 , 0.0
06085500600 , 0.0
06085507903 , 0.0
06085512014 , 0.0
06085508800 , 0.0
06085503900 , 0.0
06085510001 , 0.0
06085501200 , 0.0
06085512021 , 0.0
06085511912 , 0.0
06085503213 , 0.0
06085506606 , 0.0
06085509109 , 0.0
06085505202 , 0.0
06085505700 , 0.0
06085503324 , 0.0
06085506803 , 0.0
06085508506 , 0.0
06085507906 , 0.0
06085507401 , 0.0
06085507500 , 0.0
06085512200 , 0.0
06085508602 , 0.0
06085506102 , 0.0
06085506103 , 0.0
06085505402 , 0.0
06085507808 , 0.0
06085512016 , 0.0
06085512308 , 0.0
06085503312 , 0.0
06085505500 , 0.0
06085505800 , 0.0
06085503305 , 0.0
06085507600 , 0.0
06085502702 , 0.0
06085503601 , 0.0
06085503113 , 0.0
06085505100 , 0.0
06085505401 , 0.0
06085507904 , 0.0
06085512305 , 0.0
06085504202 , 0.0
06085504201 , 0.0
06085508505 , 0.0
06085506204 , 0.0
06085503217 , 0.0
06085512015 , 0.0
06085503401 , 0.0
06085501700 , 0.0
06085506402 , 0.0
06085512402 , 0.0
06085509102 , 0.0
06085509600 , 0.0
06085511702 , 0.0
06085510002 , 0.0
06085505303 , 0.0
06085500800 , 0.0
06085507402 , 0.0
06085502907 , 0.0
06085511901 , 0.0
06085512309 , 0.0
06085508202 , 0.0
06085503110 , 0.0
06085503111 , 0.0
06085506202 , 0.0
06085503001 , 0.0
06085512018 , 0.0
06085512306 , 0.0
06085508900 , 0.0
06085504001 , 0.0
06085503319 , 0.0
06085503112 , 0.0
06085506305 , 0.0
06085506604 , 0.0
